,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
21,0.475,0.0451,0,-27.516,1,0.0296,0.96,0.94,0.11,0.342,80.874,audio_features,5WAuzGamm8rl9rY0ZxTZ5h,spotify:track:5WAuzGamm8rl9rY0ZxTZ5h,https://api.spotify.com/v1/tracks/5WAuzGamm8rl9rY0ZxTZ5h,https://api.spotify.com/v1/audio-analysis/5WAuzGamm8rl9rY0ZxTZ5h,119620,4,calm
22,0.536,0.0751,5,-22.156,1,0.0309,0.993,0.917,0.1,0.143,141.041,audio_features,1S9aFKkJi0MILii1icKFeu,spotify:track:1S9aFKkJi0MILii1icKFeu,https://api.spotify.com/v1/tracks/1S9aFKkJi0MILii1icKFeu,https://api.spotify.com/v1/audio-analysis/1S9aFKkJi0MILii1icKFeu,199667,3,calm
23,0.363,0.0612,9,-22.761,0,0.0443,0.977,0.885,0.11,0.0393,118.495,audio_features,7b8DOqqVacD80vEyQeK954,spotify:track:7b8DOqqVacD80vEyQeK954,https://api.spotify.com/v1/tracks/7b8DOqqVacD80vEyQeK954,https://api.spotify.com/v1/audio-analysis/7b8DOqqVacD80vEyQeK954,238018,4,calm
24,0.507,0.0414,3,-28.956,1,0.0395,0.988,0.942,0.107,0.538,132.344,audio_features,3nI7ooi7HA8oRVSgCKvcE7,spotify:track:3nI7ooi7HA8oRVSgCKvcE7,https://api.spotify.com/v1/tracks/3nI7ooi7HA8oRVSgCKvcE7,https://api.spotify.com/v1/audio-analysis/3nI7ooi7HA8oRVSgCKvcE7,171000,4,calm
25,0.316,0.0272,5,-30.126,0,0.0374,0.993,0.928,0.138,0.244,177.791,audio_features,6BMcMtb9M5yqelouZZaOPd,spotify:track:6BMcMtb9M5yqelouZZaOPd,https://api.spotify.com/v1/tracks/6BMcMtb9M5yqelouZZaOPd,https://api.spotify.com/v1/audio-analysis/6BMcMtb9M5yqelouZZaOPd,141500,3,calm
26,0.46,0.0679,6,-28.875,1,0.0346,0.988,0.881,0.107,0.139,113.82,audio_features,4TXzJ0L5gMumCwrlEgyRZL,spotify:track:4TXzJ0L5gMumCwrlEgyRZL,https://api.spotify.com/v1/tracks/4TXzJ0L5gMumCwrlEgyRZL,https://api.spotify.com/v1/audio-analysis/4TXzJ0L5gMumCwrlEgyRZL,172000,4,calm
27,0.284,0.0223,4,-29.304,1,0.0373,0.995,0.941,0.0912,0.283,99.99,audio_features,0ikGD2kxo348Cqxdb2jkzQ,spotify:track:0ikGD2kxo348Cqxdb2jkzQ,https://api.spotify.com/v1/tracks/0ikGD2kxo348Cqxdb2jkzQ,https://api.spotify.com/v1/audio-analysis/0ikGD2kxo348Cqxdb2jkzQ,172501,4,calm
28,0.477,0.0493,11,-29.775,1,0.0366,0.985,0.952,0.102,0.201,76.017,audio_features,02kN88Xc8ks3JiKkGrMNpm,spotify:track:02kN88Xc8ks3JiKkGrMNpm,https://api.spotify.com/v1/tracks/02kN88Xc8ks3JiKkGrMNpm,https://api.spotify.com/v1/audio-analysis/02kN88Xc8ks3JiKkGrMNpm,128000,1,calm
29,0.46,0.0691,8,-26.602,1,0.0354,0.986,0.93,0.105,0.37,116.615,audio_features,3y4t41pbQBDpmD60HdCMRN,spotify:track:3y4t41pbQBDpmD60HdCMRN,https://api.spotify.com/v1/tracks/3y4t41pbQBDpmD60HdCMRN,https://api.spotify.com/v1/audio-analysis/3y4t41pbQBDpmD60HdCMRN,159500,3,calm
30,0.56,0.0473,5,-27.778,1,0.0364,0.995,0.931,0.109,0.198,98.535,audio_features,0CSW0V2PU9WOEbxBkltPio,spotify:track:0CSW0V2PU9WOEbxBkltPio,https://api.spotify.com/v1/tracks/0CSW0V2PU9WOEbxBkltPio,https://api.spotify.com/v1/audio-analysis/0CSW0V2PU9WOEbxBkltPio,129976,4,calm
